ï»¿facilityId,serviceLineLevel3,orderId,lineItemId,sku,masterMaterialId,batchId,deviationNumber,deviationDescription,deviationTypeName,deviationStatusName,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1013,Steriles         ,52554,10,363307,7000001170,23F085    ,"691,306        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - KVIHLMMVO                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,?                    ,2023.11.29         ,2024.02.12         ,2023.12.29                 ,"Feb 13, 2024","Dec 31, 9000",Y     ,U     ,"Feb 13, 2024, 11:56:51.017 AM",1 ,,,,
1031,Steriles         ,71040,10,13939,5000000044,AR8239B   ,"321,110        ",gZNKVI IVHRHGZMG IRMT UILN xrk 899 QFT ULFMW RM xZIUROALNRY GZMP 199685 WFIRMT ihr KILGLXLO VCVXFGRLM.                    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.05.13         ,2022.08.08         ,2022.06.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71040,10,13939,5000000044,AR8239B   ,"315,368        ",xZIUROALNRY zi1760 kuy llh - hGVIROVH                                                                                     ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.05.03         ,2023.03.16         ,2022.06.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49866,10,362987,7000000178,AVZVA408C ,"639,542        ",eRZOH WRHXLEVIVW DRGS ERHRYOV ULIVRTM KZIGRXOVH - p.d.: uLIVRTM nZGGVI xLMGZNRMZGRLM                                      ,wVERZGRLM                        ,rMEVHGRTZGRLM/ixz/xzkz kOZM ,nZQLI                ,2023.09.08         ,?                  ,2023.12.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49866,10,362987,7000000178,AVZVA408C ,"577,109        ",LFG LU ORNRG ULI XIRGRXZO WVUVXGH ZUGVI hzer HGVK - pd er ORNRGH VCXVVWVW                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.31         ,2023.10.23         ,2023.06.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,60675,10,4000001772,5000001626,CSGTB     ,"703,441        ","oLD ZXXVKGZYOV BRVOW LYHVIEVW ULI xLNKOVIZ zXXVHH xLZGVW gZYOVGH, yZGXSVH: xhtgt, xhtgp ZMW xhtgs ZUGVI XLNKIVHHRLM       ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.12.14         ,2024.01.24         ,2024.01.13                 ,"Jan 25, 2024","Dec 31, 9000",Y     ,U     ,"Jan 25, 2024, 11:56:45.445 AM",1 ,,,,
1031,Steriles         ,76142,20,23927,5000004000,AV1901B   ,"709,149        ",87/86/7976 @8244 716393 ? xSVHG o8 xZIUROALNRY ze8098z zXGRLM gRVI 7                                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,?                    ,2023.12.21         ,2024.01.25         ,2024.01.20                 ,"Feb 8, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 8, 2024, 11:56:52.31 PM  ",1 ,,,,
1005,OSD              ,50821,10,4000005689,5000001047,1137877   ,"175,800        ",lGVAOZ (zKIVNROZHG) 69NT uxg 43'H eZORWZGRLM OLGH WRW MLG NVVG GSV HVZORMT ZMW ULINRMT GVNKVIZGFIVH ZH KVI KILGLXLO       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.09.16         ,2021.09.30         ,2021.10.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2023300394,220,416091,5000000579,SP2106E   ,"479,593        ",vCXVVWRMT GLOOVIZMXV ORNRG ULI YZGXS hk7893                                                                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.01.16         ,2023.02.07         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2023300394,220,416091,5000000579,SP2106E   ,"421,331        ","zMLNZOLFH Ks RWVMGRURVW YB KILWFXGRLM KVIHLMMVO, YZGXS h77yfop983                                                         ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.20         ,2022.11.25         ,2022.11.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2023300101,30,416075,5000000359,MP3352D   ,"532,924        ",(wr) nRHHRMT WZGZ WFIRMT GSV KIVKZIZGRLM HLOFGRLM LU GSV YZGXS n76yfop977                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.03.28         ,2023.04.27         ,2023.04.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,47278,10,4000000135,5000003024,CGNWY     ,"45,506         ",z tVMELBZ GZYOVG ULFMW DSROV IVXOZRNRMT IVQVXGVW YLGGOV ZG lxh xSVXPDVRTSVI KLHG HGZIG-FK ULI gIFEZWZ (5999999864/xtmdb)  ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.01.21         ,2021.02.18         ,2021.02.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48467,10,360753,7000000255,LM037     ,"505,507        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 -  KVIHLMMVO +ZRI- zwevihv givmw                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.20         ,2023.08.08         ,2023.03.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48467,10,360753,7000000255,LM037     ,"510,508        ","iVXLEVIB LU TIZN MVTZGREV NRXILLITZMRHN RM hGVIROV zIVZ 8,  TIZWV z- HFIUZXVH                                             ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.02.27         ,2023.07.20         ,2023.03.29                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,55655,10,4000006243,5000004374,CMXBS     ,"457,927        ",yIZXPVG HGZMWZIW NRHHRMT ZG VMW LU HVJFVMXV ULI 6 nny WRHHLOFGRLM YZGXSVH                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.12.12         ,2023.02.09         ,2023.01.11                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1003,OSD              ,55655,10,4000006243,5000004374,CMXBS     ,"571,414        ",lFG LU HKVXRURXZGRLM IVHFOGH ULI kILKBO tZOOZGV YOVMW FMRULINRGB RM nLNVOLGRMRY xLNNLM yOVMW.                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.05.23         ,2023.06.14         ,2023.06.22                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1013,Steriles         ,47655,10,361405,7000000139,22H046    ,"432,906        ",vJFRKNVMG OVZP GVHG UZROFIV pvb dliw: vJFRKNVMG NZOUFMXGRLM ovzp gvhg UZROFIV                                             ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.11.04         ,2023.09.05         ,2023.02.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,47655,10,361405,7000000139,22H046    ,"458,703        ",er oRNRGH vCXVVWVW                                                                                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.12.13         ,2023.03.28         ,2023.01.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,47655,10,361405,7000000139,22H046    ,"432,326        ",uRMWRMT LU XLMXZEV HGLKKVIH                                                                                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.11.03         ,2023.10.03         ,2023.01.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,54294,10,3000005211,7000001460,CMSXP     ,"571,414        ",lFG LU HKVXRURXZGRLM IVHFOGH ULI kILKBO tZOOZGV YOVMW FMRULINRGB RM nLNVOLGRMRY xLNNLM yOVMW.                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.05.23         ,2023.06.14         ,2023.06.22                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1011,Steriles         ,34249,20,510460,5000000719,20LTF01A  ,"186,166        ",fHV LU Z wh YZT IVKLIGRMT Z OZYVO GBKL ZYLFG GSV hFKKORVI MFNYVI OLG - lNIRC 79ogu98                                      ,kILXVWFIV                        ,xOLHVW - wLMV               ,nRMLI                ,2020.01.17         ,2020.02.13         ,2020.02.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,39908,30,4000004536,5000001564,CCCDV     ,"177,331        ",kOZMMVW wi GL ZOOLD XLNKIVHHRLM ULI xZYLAZMGRMRY 59 NT ZMW 39 NT YZGXSVH (xwwyt ZMW xwpkc) LM fMRKIVHH 72 gZYOVG kIVHH    ,kOZMMVW                          ,xOLHVW - wLMV               ,nZQLI                ,2019.08.23         ,2019.09.05         ,2019.09.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,55220,10,3000003095,7000000522,CNCMV     ,"426,674        ",lFG LU HKVXRURXZGRLM DZGVI XLMGVMG IVHFOGH ULFMW ULI zt-778 (rwsruz) gZYOVGH.                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.10.27         ,2022.12.02         ,2022.11.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,54220,10,3000002834,7000000383,CMTKB     ,"395,835        ",snr HXIVVM YOZXPLFG WFIRMT kZM y HKIZBRMT LU wZIFMZERI 199 NT/xLYRXRHGZG 849 NT/vNGIRXRGZYRMV 799 NT/gzu 89 NT (xngpy)    ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.09.09         ,2022.09.26         ,2022.10.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,50316,10,363307,7000001170,23D065    ,"612,174        ",hGLIZTV gZMP MLG NZRMGZRMVW FMWVI mRGILTVM KIVHHFIV pd: wLXFNVMGZGRLM MLG ULOOLDVW                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.07.25         ,2023.09.04         ,2023.08.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,53936,10,4000006057,5000003641,CMCFG     ,"122,391        ",l'sZIZ xLZGVI (nut498) HFKKOB GVNKVIZGFIV WILKKVW WFIRMT XLZGRMT LU wVHXLEB YZGXS xskng XZFHRMT HGRXPRMT WVUVXGH          ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.06.08         ,2021.08.13         ,2021.07.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,42768,10,3000003504,7000000375,CDMHB     ,"200,670        ",yRPGZIEB (o) xwnsy, iV: YILPVM GZYOVG (XLZGVW), xORVMG # 798654, hKO: KSLGLH IVX'W 86-lxg-7979                            ,Product                          ,Closed - Done               ,Minor                ,2020.10.13         ,2020.11.12         ,2020.11.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1,
1013,Steriles         ,52571,10,363307,7000001170,23J037    ,"707,203        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - KVIHLMMVO                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,?                    ,2023.12.20         ,2024.01.23         ,2024.01.19                 ,"Feb 12, 2024","Dec 31, 9000",Y     ,I     ,"Feb 12, 2024, 11:56:45.961 PM",1 ,,,,
1005,OSD              ,59244,10,3000004486,7000000413,CPTPY     ,"618,004        ",wRUUVIVMGRZO KZM KIVHHFIV KLHRGREV WFIRMT GSV XLZGRMT KILXVHH LU lGVAOZ 79NT YZGXS xkghu                                  ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.08.02         ,2023.09.01         ,2023.09.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,73548,10,28843,5000004085,AS8939B   ,"663,588        ",qZMHHVM yZGXS zh1060z ZMW zf8769z - rMHFUURXRVMG mVVWOV kFITV hLOFGRLM xLOOVXGVW                                          ,wVERZGRLM                        ,rMEVHGRTZGRLM/ixz/xzkz kOZM ,nZQLI                ,2023.10.16         ,?                  ,2023.11.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71884,10,29431,5000000932,AS1639B   ,"323,518        ",94/88/7977 @9949 714767 ? iuk tROVZW zh8360z zXGRLM gRVI 7                                                                ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2022.05.18         ,2022.06.08         ,2022.06.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,71884,10,29431,5000000932,AS1639B   ,"328,406        ",uLIVRTM nZGVIRZO (xOLGS) RM uIVVAV wIBVI eo8                                                                              ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.05.26         ,2022.12.06         ,2022.06.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,43592,10,3000003389,7000000416,CDXCS     ,"188,851        ","wVE kVKXRW NZMFUZXGFIRMT YZGXS IVXLIWH (6999996610,6999996607,5999998687,5999998686) GL FHV xZIMZFYZ dZC (#89999996091)   ",kOZMMVW                          ,xOLHVW - wLMV               ,nRMLI                ,2020.02.26         ,2020.02.28         ,2020.03.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005,OSD              ,43592,10,3000003389,7000000416,CDXCS     ,"189,928        ","wFIRMT XLNKIVHHRLM YZGXS xwcxh, kVKXRW 79NT, YOZXP KZIGRXOVH ULFMW LM GSV ORUGRMT XZN.                                    ",kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2020.03.11         ,2021.01.28         ,2020.04.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46119,10,363292,7000001169,22B057    ,"301,324        ",sg VCXVVWVW KILXVHH                                                                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.04.11         ,2022.10.03         ,2022.05.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46119,10,363292,7000001169,22B057    ,"516,870        ",wZNZTVW hSRKKRMT yLCVH iVNRXZWV YZGXS 77y942 - pVBDLIW: WZNZTVW NZGVIRZO                                                  ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.03.06         ,2023.03.06         ,2023.04.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2022300320,90,415695,5000000057,CYP2377A  ,"427,446        ",YOZXP HKLGH LM GSV VCGVIMZO TOZHH ULFMW WFIRMT er LU YZGXS xbk7622                                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.10.28         ,2022.12.07         ,2022.11.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2022300350,10,360478,7000000084,0010586186,"302,587        ",lFG LU ERZOH IVXLMXRORZGRLM ORNRGH                                                                                        ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.04.13         ,2022.06.01         ,2022.05.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,50684,10,510474,5000000747,LM038M1001,"559,125        ","sLOWRMT GRNV VCXVVWRMT ozu XZIG OLZWRMT ZMW GIZMHUVI LU GIZBH RMGL OBL pvb dliw: sg KILXVHH, vJFRKNVMG NZOUFMXGRLM        ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.03         ,2023.07.14         ,2023.06.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,52574,10,363307,7000001170,23J046    ,"701,758        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - KVIHLMMVO pd: zwevihv givmw                           ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.12.13         ,2024.01.11         ,2024.01.12                 ,"Feb 12, 2024","Dec 31, 9000",Y     ,I     ,"Feb 12, 2024, 11:56:45.961 PM",1 ,,,,
1013,Steriles         ,52574,10,363307,7000001170,23J046    ,"723,339        ",mLM-XLNKORZMG HZNKORMT pd: nRHHVW HGVK HZNKORMT                                                                           ,wVERZGRLM                        ,rMEVHGRTZGRLM/ixz/xzkz kOZM ,nZQLI                ,2024.01.18         ,?                  ,2024.02.17                 ,"Feb 12, 2024","Dec 31, 9000",Y     ,I     ,"Feb 12, 2024, 11:56:45.961 PM",1 ,,,,
1003,OSD              ,39907,30,4000004852,5000001554,CCCDY     ,"177,331        ",kOZMMVW wi GL ZOOLD XLNKIVHHRLM ULI xZYLAZMGRMRY 59 NT ZMW 39 NT YZGXSVH (xwwyt ZMW xwpkc) LM fMRKIVHH 72 gZYOVG kIVHH    ,kOZMMVW                          ,xOLHVW - wLMV               ,nZQLI                ,2019.08.23         ,2019.09.05         ,2019.09.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,36425,10,4000001189,5000000999,ZFCS      ,"145,971        ",xLNKOVIZ YZGXS 6999997475 auxc UZROH hGZTV 6 ZXXVKGZMXV XIRGVIRZ ULI ike WRHHLOFGRLM (GSIVV GZYOVGH YVOLD j-84).          ,lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2018.03.19         ,2018.04.06         ,2018.04.18                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,36425,10,4000001189,5000000999,ZFCS      ,"138,122        ",kLOBYZT ULFMW RM GSV GLGV (ugx/gwu YOVMW) WFIRMT HGZIG-FK XLNKIVHHRLM LU xLNKOVIZ YZGXS auxe                              ,nZGVIRZO                         ,xOLHVW - wLMV               ,nZQLI                ,2017.11.13         ,2019.02.18         ,2017.12.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,36425,10,4000001189,5000000999,ZFCS      ,"146,783        ",xLNKOVIZ YZGXS 6999997475 auxc UZROH hGZTV 6 ZXXVKGZMXV XIRGVIRZ ULI ike WRHHLOFGRLM (GSIVV GZYOVGH YVOLD j-84).          ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2018.04.03         ,2019.01.25         ,2018.04.18                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
